CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,X_LINEAR_ACCELERATION,X_ANGULAR_RATE,Y_LINEAR_ACCELERATION,Y_ANGULAR_RATE,Z_LINEAR_ACCELERATION,Z_ANGULAR_RATE
2342,49593,33,452,1310,0,-0.00052508,0.008448958,0.000813045,0.000676513,0.000397004,0.000247359
2342,49594,33,453,1310,0,0.000278987,-0.007835031,-0.00079032,0.000914931,0.00032071,0.000151992
2342,49595,33,454,1310,0,-0.00055369,0.008735061,0.000847615,0.000676513,0.00039462,0.000199676
2342,49596,33,455,1310,0,0.000186004,-0.007405877,-0.000632964,0.000819564,0.000617541,-0.003185868
2342,49597,33,456,1310,0,-0.00047382,0.007590652,0.000854768,0.000533462,0.000500716,-0.001493096
2342,49598,33,457,1310,0,0.000262298,-0.008669496,-0.000848733,0.000819564,0.000335015,-0.000563264
2342,49599,33,458,1310,0,-0.000486337,0.007924438,0.000771321,0.000581145,0.00034932,0.000151992
2342,49600,33,459,1310,0,0.000287332,-0.008383393,-0.000855885,0.000819564,0.000256337,0.00039041
2342,49601,33,460,1310,0,-0.00050541,0.008162856,0.00077609,0.000581145,0.000338592,0.000438094
2342,49602,33,461,1310,0,0.000284947,-0.008121133,-0.000829063,0.000867248,0.000274219,0.000342727
2342,49603,33,462,1310,0,-0.000528656,0.008448958,0.000805892,0.000628829,0.000351705,0.00039041
2342,49604,33,463,1310,0,0.000281371,-0.007858872,-0.000801645,0.000867248,0.000278987,0.000342727
2342,49605,33,464,1310,0,-0.000693761,0.008115172,0.000792779,-0.002732873,-0.001195036,0.000438094
2342,49606,33,465,1310,0,0.000221767,-0.008526444,-0.00086125,-0.000444055,-0.000314675,0.00039041
2342,49607,33,466,1310,0,-0.000501238,0.007972121,0.000755824,0.000342727,0.000203885,0.000438094
2342,49608,33,467,1310,0,0.000305213,-0.008288026,-0.000846945,0.001248717,0.000447072,0.000342727
2342,49609,33,468,1310,0,-0.000672303,0.007876754,0.001000203,-0.002375245,-0.000722371,-0.002875924
2342,49610,33,469,1310,0,0.000178851,-0.008645654,-0.000818335,-0.000467896,-0.000168048,-0.001254678
2342,49611,33,470,1310,0,-0.000498854,0.00782907,0.000792779,0.000295043,0.000247993,-0.000205636
