CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,X_LINEAR_ACCELERATION,X_ANGULAR_RATE,Y_LINEAR_ACCELERATION,Y_ANGULAR_RATE,Z_LINEAR_ACCELERATION,Z_ANGULAR_RATE
2342,49351,33,210,1310,0,-0.000578128,0.00859201,0.000879802,8.9407E-06,0.000147857,-0.000301003
2342,49352,33,211,1310,0,0.00023488,-0.007787347,-0.000767075,0.000247359,7.87154E-05,-0.000348687
2342,49353,33,212,1310,0,-0.000587665,0.008687377,0.000888146,-1.49012E-05,0.000126399,-0.000277162
2342,49354,33,213,1310,0,0.000231303,-0.007715821,-0.000759922,0.000199676,5.36814E-05,-0.000348687
2342,49355,33,214,1310,0,-0.000595413,0.008735061,0.000892915,-8.64267E-05,0.000101365,-0.000277162
2342,49356,33,215,1310,0,0.000227727,-0.007668138,-0.00075575,0.000151992,2.74554E-05,-0.000324845
2342,49357,33,216,1310,0,-0.000588857,0.008830428,0.000900067,0.000199676,0.000228919,-0.000277162
2342,49358,33,217,1310,0,0.000270642,-0.007405877,-0.000734888,0.001057982,0.000447072,-0.000348687
2342,49359,33,218,1310,0,-0.000575148,0.007066131,0.000735559,-0.002160668,-0.0008839,-0.00025332
2342,49360,33,219,1310,0,0.000222959,-0.009313226,-0.000919662,-0.000181794,-0.000135265,-0.000301003
2342,49361,33,220,1310,0,-0.000446998,0.007161498,0.000733174,0.000247359,0.000233687,-0.000277162
2342,49362,33,221,1310,0,0.000247993,-0.007858872,-0.000774823,0.000485778,0.000186004,-0.000324845
2342,49363,33,222,1310,0,-0.000561439,0.008735061,0.000886954,0.000533462,0.000397004,-0.000301003
2342,49364,33,223,1310,0,0.000257529,-0.007548928,-0.000746809,0.00077188,0.000312366,-0.000348687
2342,49365,33,224,1310,0,-0.000591837,0.009021163,0.000919141,0.000485778,0.000370778,-0.000301003
2342,49366,33,225,1310,0,0.000250377,-0.007262826,-0.000717603,0.000676513,0.000278987,-0.000372529
2342,49367,33,226,1310,0,-0.000476204,0.007638335,0.000784434,0.000438094,0.000336207,-0.000324845
2342,49368,33,227,1310,0,0.000264682,-0.008645654,-0.000855885,0.000724196,0.000281371,-0.000396371
