CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,GPS_WEEKS,GPS_SECONDS,GPS_FRAC_SECS,ECEF_X,ECEF_Y,ECEF_Z,VEL_X,VEL_Y,VEL_Z,LAT,LON,ALT
2161,50605,83,395,38666,0,341,150613,0.984,-1139000,-6275000,2277000,4833,1138,5459,19.51676559,-100.4849167,396571.75
2161,50606,83,395,55050,0,341,150614,0.234,-1137000,-6275000,2278000,4834,1140,5459,19.51676559,-100.4849167,396571.75
2161,50607,83,396,5898,0,341,150614,0.484,-1136000,-6275000,2280000,4834,1142,5458,19.51676559,-100.4849167,396571.75
2161,50608,83,396,22282,0,341,150614,0.734,-1135000,-6275000,2281000,4835,1144,5457,19.51676559,-100.4849167,396571.75
2161,50609,83,396,38666,0,341,150614,0.984,-1134000,-6274000,2282000,4835,1145,5456,19.51676559,-100.4849167,396571.75
2161,50610,83,396,55050,0,341,150615,0.234,-1133000,-6274000,2284000,4835,1147,5456,19.51676559,-100.4849167,396571.75
2161,50611,83,397,5898,0,341,150615,0.484,-1131000,-6274000,2285000,4836,1149,5455,19.51676559,-100.4849167,396571.75
2161,50612,83,397,22282,0,341,150615,0.734,-1130000,-6274000,2286000,4836,1151,5454,19.51676559,-100.4849167,396571.75
2161,50613,83,397,38666,0,341,150615,0.984,-1129000,-6273000,2288000,4837,1153,5453,19.51676559,-100.4849167,396571.75
2161,50614,83,397,55050,0,341,150616,0.234,-1128000,-6273000,2289000,4837,1155,5453,19.51676559,-100.4849167,396571.75
2161,50615,83,398,5898,0,341,150616,0.484,-1127000,-6273000,2290000,4837,1156,5452,19.51676559,-100.4849167,396571.75
2161,50616,83,398,22282,0,341,150616,0.734,-1125000,-6272000,2292000,4838,1158,5451,19.51676559,-100.4849167,396571.75
2161,50617,83,398,38666,0,341,150616,0.984,-1124000,-6272000,2293000,4838,1160,5450,19.51676559,-100.4849167,396571.75
2161,50618,83,398,55050,0,341,150617,0.234,-1123000,-6272000,2294000,4839,1162,5450,19.51676559,-100.4849167,396571.75
2161,50619,83,399,6553,0,341,150617,0.484,-1122000,-6271000,2296000,4839,1164,5449,19.51676559,-100.4849167,396571.75
2161,50620,83,399,22937,0,341,150617,0.734,-1121000,-6271000,2297000,4839,1165,5448,19.51676559,-100.4849167,396571.75
2161,50621,83,399,39321,0,341,150617,0.984,-1119000,-6271000,2298000,4840,1167,5448,19.51676559,-100.4849167,396571.75
2161,50622,83,399,55705,0,341,150617,0.984,-1119000,-6271000,2298000,4840,1167,5448,19.96905899,-100.1107178,396378.9375
2161,50623,83,400,22937,0,341,150618,0.734,-1116000,-6270000,2303000,4841,1173,5445,19.96905899,-100.1107178,396378.9375
2161,50624,83,400,39321,0,341,150618,0.984,-1115000,-6270000,2304000,4841,1175,5445,19.96905899,-100.1107178,396378.9375
2161,50625,83,400,55705,0,341,150619,0.234,-1113000,-6269000,2305000,4842,1176,5444,19.96905899,-100.1107178,396378.9375
2161,50626,83,401,6553,0,341,150619,0.484,-1112000,-6269000,2307000,4842,1178,5443,19.96905899,-100.1107178,396378.9375
2161,50627,83,401,22937,0,341,150619,0.734,-1111000,-6269000,2308000,4843,1180,5442,19.96905899,-100.1107178,396378.9375
2161,50628,83,401,39321,0,341,150619,0.984,-1110000,-6269000,2309000,4843,1182,5442,19.96905899,-100.1107178,396378.9375
2161,50629,83,401,55705,0,341,150620,0.234,-1109000,-6268000,2311000,4843,1184,5441,19.96905899,-100.1107178,396378.9375
2161,50630,83,402,6553,0,341,150620,0.484,-1107000,-6268000,2312000,4844,1186,5440,19.96905899,-100.1107178,396378.9375
2161,50631,83,402,22937,0,341,150620,0.734,-1106000,-6268000,2313000,4844,1187,5439,19.96905899,-100.1107178,396378.9375
2161,50632,83,402,39321,0,341,150620,0.984,-1105000,-6267000,2315000,4845,1189,5439,19.96905899,-100.1107178,396378.9375
2161,50633,83,402,55705,0,341,150621,0.234,-1104000,-6267000,2316000,4845,1191,5438,19.96905899,-100.1107178,396378.9375
2161,50634,83,403,6553,0,341,150621,0.484,-1103000,-6267000,2317000,4845,1193,5437,19.96905899,-100.1107178,396378.9375
2161,50635,83,403,22937,0,341,150621,0.734,-1101000,-6267000,2319000,4846,1195,5436,19.96905899,-100.1107178,396378.9375
2161,50636,83,403,39321,0,341,150621,0.984,-1100000,-6266000,2320000,4846,1197,5436,19.96905899,-100.1107178,396378.9375
2161,50637,83,403,55705,0,341,150622,0.234,-1099000,-6266000,2321000,4847,1198,5435,19.96905899,-100.1107178,396378.9375
2161,50638,83,404,6553,0,341,150622,0.484,-1098000,-6266000,2323000,4847,1200,5434,19.96905899,-100.1107178,396378.9375
2161,50639,83,404,22937,0,341,150622,0.734,-1097000,-6265000,2324000,4847,1202,5433,19.96905899,-100.1107178,396378.9375
2161,50640,83,404,39321,0,341,150622,0.984,-1095000,-6265000,2325000,4848,1204,5433,19.96905899,-100.1107178,396378.9375
2161,50641,83,404,55705,0,341,150622,0.984,-1095000,-6265000,2325000,4848,1204,5433,20.21313286,-99.90759277,396276.8125
2161,50642,83,405,6553,0,341,150623,0.484,-1093000,-6264000,2328000,4849,1208,5431,20.21313286,-99.90759277,396276.8125
2161,50643,83,405,22937,0,341,150623,0.734,-1092000,-6264000,2329000,4849,1209,5430,20.21313286,-99.90759277,396276.8125
2161,50644,83,405,39321,0,341,150623,0.984,-1091000,-6264000,2331000,4849,1211,5430,20.21313286,-99.90759277,396276.8125
2161,50645,83,405,55705,0,341,150624,0.234,-1089000,-6264000,2332000,4850,1213,5429,20.21313286,-99.90759277,396276.8125
2161,50646,83,406,6553,0,341,150624,0.484,-1088000,-6263000,2334000,4850,1215,5428,20.21313286,-99.90759277,396276.8125
2161,50647,83,406,22937,0,341,150624,0.734,-1087000,-6263000,2335000,4851,1217,5427,20.21313286,-99.90759277,396276.8125
