206387084.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,2.50
206387085.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,2.75
206387085.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.00
206387085.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.25
206387085.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.50
206387086.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.75
206387086.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.00
206387086.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.25
206387086.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.50
206387087.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.75
206387087.421,0.35,1,0x0300,0,0,0,0,1,0,1,000,0,0
,5.206387087.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,5.25
206387087.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,5.50
206387088.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,5.75
206387088.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,6.00
206387088.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,6.50
206387089.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,6.75
206387089.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,7.00
206387089.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,7.25
206387089.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,7.50
206387090.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,7.75
206387090.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,8.00
206387090.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,8.25
206387090.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,8.50
206387091.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,8.75
206387091.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,9.00
206387091.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,9.25
206387091.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,9.50
206387092.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,9.75
206387092.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,10.00
206387092.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,10.25
206387092.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,10.50
206387093.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,10.75
206387093.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,11.00
206387093.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,11.25
206387093.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,11.50
206387093.921,0.50,1,0x0005,1,0,1,0,0,0,0,0,0,0,0.00
206387094.421,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,0.50
206387094.671,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,0.75
206387094.921,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,1.00
206387095.171,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,1.25
206387095.421,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,1.50
206387095.671,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,1.75
206387095.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,2.00
206387096.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,2.25
206387096.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,2.50
206387096.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,2.75
206387096.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.00
206387097.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.25
206387097.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.50
206387097.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,3.75
206387097.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.00
206387098.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.25
206387098.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.50
206387098.671,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,4.75
206387098.921,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,5.00
206387099.171,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,5.25
206387099.421,0.35,1,0x0300,0,0,0,0,0,0,0,1,0,1,5.50
206387099.421,0.50,1,0x0005,1,0,1,0,0,0,0,0,0,0,0.00
206387100.171,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,0.75
206387100.421,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,1.00
206387100.671,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,1.25
206387100.921,0.00,0,0x0000,0,0,0,0,0,0,0,0,0,0,1.50
