206387391.983,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387392.233,0.55,1,7,0,0,3,0,0,0,7,0,3.50
206387392.483,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387392.733,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387392.983,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387393.233,0.55,1,7,0,0,3,0,0,0,7,0,4.50
206387393.483,0.35,1,7,0,0,0,0,0,0,7,0,4.75
206387393.733,0.70,2,8,0,0,0,0,0,0,7,8,5.00
206387393.733,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387394.233,0.35,1,7,0,0,0,0,0,0,7,0,0.50
206387394.483,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387394.733,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387394.983,0.35,1,7,0,0,0,0,0,0,7,0,1.25
206387395.233,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387395.733,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387395.983,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387396.233,0.55,1,7,0,0,3,0,0,0,7,0,2.50
206387396.483,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387396.733,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387396.983,0.35,1,7,0,0,0,0,0,0,7,0,3.25
206387397.233,0.55,1,7,0,0,3,0,0,0,7,0,3.50
206387397.483,0.35,1,7,0,0,0,0,0,0,7,0,3.75
206387397.733,0.35,1,7,0,0,0,0,0,0,7,0,4.00
206387397.983,0.35,1,7,0,0,0,0,0,0,7,0,4.25
206387398.233,0.35,1,7,0,0,0,0,0,0,7,0,4.50
206387398.483,0.85,2,7,0,2,3,0,0,0,7,0,4.75
206387398.733,0.70,2,8,0,0,0,0,0,0,7,8,5.00
206387398.983,0.70,2,8,0,0,0,0,0,0,7,8,5.25
206387399.483,0.70,2,8,0,0,0,0,0,0,7,8,5.75
206387399.733,1.19,2,8,0,2,3,0,0,0,7,8,6.00
206387399.983,0.70,2,8,0,0,0,0,0,0,7,8,6.25
206387399.983,0.85,2,7,1,0,3,0,0,0,7,0,0.00
206387400.733,0.35,1,7,0,0,0,0,0,0,7,0,0.75
206387400.983,0.35,1,7,0,0,0,0,0,0,7,0,1.00
206387401.233,0.85,2,7,0,2,3,0,0,0,7,0,1.25
206387401.483,0.35,1,7,0,0,0,0,0,0,7,0,1.50
206387401.733,0.35,1,7,0,0,0,0,0,0,7,0,1.75
206387401.983,0.35,1,7,0,0,0,0,0,0,7,0,2.00
206387402.233,0.35,1,7,0,0,0,0,0,0,7,0,2.25
206387402.483,0.85,2,7,0,2,3,0,0,0,7,0,2.50
206387402.733,0.35,1,7,0,0,0,0,0,0,7,0,2.75
206387402.983,0.35,1,7,0,0,0,0,0,0,7,0,3.00
206387403.233,0.35,1,7,0,0,0,0,0,0,7,0,3.25
